Batsman,Team,Match,Year,Innings,Over_Num,Ball_Num,Ball_Position,Entry_Over,Entry_Phase,Runs_This_Ball,Is_Dot,Is_Boundary,Is_Four,Is_Six,RRreq,RRR_Range,Runs_Required,Balls_Remaining
PD Salt,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,0.0,5.0,Late (5-6),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,115
PD Salt,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,0.0,6.0,Late (5-6),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,114
PD Salt,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,1.0,2.0,Early (1-2),0.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,112
PD Salt,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,2.0,1.0,Early (1-2),0.0,Powerplay (0-6),2.0,0,0,0,0,,No RRR,,107
PD Salt,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,2.0,2.0,Early (1-2),0.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,106
PD Salt,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,2.0,5.0,Late (5-6),0.0,Powerplay (0-6),4.0,0,1,1,0,,No RRR,,103
PD Salt,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,2.0,6.0,Late (5-6),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,102
PD Salt,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,3.0,2.0,Early (1-2),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,100
PD Salt,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,3.0,3.0,Middle (3-4),0.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,99
R Ashwin,Rajasthan Royals,LAT20 # 13508,2024,1st,8.0,5.0,Late (5-6),8.0,Middle (7-15),0.0,1,0,0,0,10.85,9-12 RPO,123.0,68
R Ashwin,Rajasthan Royals,LAT20 # 13508,2024,1st,8.0,6.0,Late (5-6),8.0,Middle (7-15),0.0,1,0,0,0,11.01,9-12 RPO,123.0,67
R Ashwin,Rajasthan Royals,LAT20 # 13508,2024,1st,9.0,4.0,Middle (3-4),8.0,Middle (7-15),0.0,1,0,0,0,11.41,9-12 RPO,118.0,62
R Ashwin,Rajasthan Royals,LAT20 # 13508,2024,1st,9.0,5.0,Late (5-6),8.0,Middle (7-15),1.0,0,0,0,0,11.5,9-12 RPO,117.0,61
R Ashwin,Rajasthan Royals,LAT20 # 13508,2024,1st,10.0,1.0,Early (1-2),8.0,Middle (7-15),0.0,1,0,0,0,11.69,9-12 RPO,115.0,59
R Ashwin,Rajasthan Royals,LAT20 # 13508,2024,1st,10.0,2.0,Early (1-2),8.0,Middle (7-15),1.0,0,0,0,0,11.79,9-12 RPO,114.0,58
R Ashwin,Rajasthan Royals,LAT20 # 13508,2024,1st,10.0,6.0,Late (5-6),8.0,Middle (7-15),4.0,0,1,1,0,12.11,12-15 RPO,109.0,54
R Ashwin,Rajasthan Royals,LAT20 # 13508,2024,1st,11.0,2.0,Early (1-2),8.0,Middle (7-15),1.0,0,0,0,0,12.34,12-15 RPO,107.0,52
R Ashwin,Rajasthan Royals,LAT20 # 13508,2024,1st,11.0,4.0,Middle (3-4),8.0,Middle (7-15),0.0,1,0,0,0,12.72,12-15 RPO,106.0,50
R Ashwin,Rajasthan Royals,LAT20 # 13508,2024,1st,11.0,5.0,Late (5-6),8.0,Middle (7-15),1.0,0,0,0,0,12.85,12-15 RPO,105.0,49
R Ashwin,Rajasthan Royals,LAT20 # 13508,2024,1st,12.0,1.0,Early (1-2),8.0,Middle (7-15),0.0,1,0,0,0,13.14,12-15 RPO,103.0,47
R Powell,Rajasthan Royals,LAT20 # 13508,2024,1st,12.0,3.0,Middle (3-4),12.0,Middle (7-15),1.0,0,0,0,0,13.6,12-15 RPO,102.0,45
R Powell,Rajasthan Royals,LAT20 # 13508,2024,1st,12.0,6.0,Late (5-6),12.0,Middle (7-15),0.0,1,0,0,0,14.14,12-15 RPO,99.0,42
R Powell,Rajasthan Royals,LAT20 # 13508,2024,1st,13.0,2.0,Early (1-2),12.0,Middle (7-15),1.0,0,0,0,0,14.55,12-15 RPO,97.0,40
R Powell,Rajasthan Royals,LAT20 # 13508,2024,1st,13.0,5.0,Late (5-6),12.0,Middle (7-15),0.0,1,0,0,0,15.56,15+ RPO,96.0,37
R Powell,Rajasthan Royals,LAT20 # 13508,2024,1st,13.0,6.0,Late (5-6),12.0,Middle (7-15),0.0,1,0,0,0,16.0,15+ RPO,96.0,36
R Powell,Rajasthan Royals,LAT20 # 13508,2024,1st,15.0,1.0,Early (1-2),12.0,Middle (7-15),6.0,0,1,0,1,15.1,15+ RPO,73.0,29
R Powell,Rajasthan Royals,LAT20 # 13508,2024,1st,15.0,2.0,Early (1-2),12.0,Middle (7-15),1.0,0,0,0,0,15.42,15+ RPO,72.0,28
R Powell,Rajasthan Royals,LAT20 # 13508,2024,1st,15.0,4.0,Middle (3-4),12.0,Middle (7-15),1.0,0,0,0,0,16.15,15+ RPO,70.0,26
R Powell,Rajasthan Royals,LAT20 # 13508,2024,1st,16.0,1.0,Early (1-2),12.0,Middle (7-15),4.0,0,1,1,0,15.13,15+ RPO,58.0,23
R Powell,Rajasthan Royals,LAT20 # 13508,2024,1st,16.0,2.0,Early (1-2),12.0,Middle (7-15),6.0,0,1,0,1,14.18,12-15 RPO,52.0,22
R Powell,Rajasthan Royals,LAT20 # 13508,2024,1st,16.0,3.0,Middle (3-4),12.0,Middle (7-15),6.0,0,1,0,1,13.14,12-15 RPO,46.0,21
R Powell,Rajasthan Royals,LAT20 # 13508,2024,1st,16.0,4.0,Middle (3-4),12.0,Middle (7-15),0.0,1,0,0,0,13.8,12-15 RPO,46.0,20
R Powell,Rajasthan Royals,LAT20 # 13508,2024,1st,16.0,5.0,Late (5-6),12.0,Middle (7-15),0.0,1,0,0,0,14.52,12-15 RPO,46.0,19
RK Singh,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,16.0,2.0,Early (1-2),16.0,Death (16-20),1.0,0,0,0,0,,No RRR,,22
RK Singh,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,17.0,6.0,Late (5-6),16.0,Death (16-20),0.0,1,0,0,0,,No RRR,,12
RK Singh,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,18.0,2.0,Early (1-2),16.0,Death (16-20),6.0,0,1,0,1,,No RRR,,10
RK Singh,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,18.0,3.0,Middle (3-4),16.0,Death (16-20),4.0,0,1,1,0,,No RRR,,9
RK Singh,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,18.0,4.0,Middle (3-4),16.0,Death (16-20),1.0,0,0,0,0,,No RRR,,8
RK Singh,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,19.0,1.0,Early (1-2),16.0,Death (16-20),1.0,0,0,0,0,,No RRR,,5
RK Singh,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,19.0,4.0,Middle (3-4),16.0,Death (16-20),0.0,1,0,0,0,,No RRR,,2
RK Singh,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,19.0,5.0,Late (5-6),16.0,Death (16-20),6.0,0,1,0,1,,No RRR,,1
RK Singh,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,19.0,6.0,Late (5-6),16.0,Death (16-20),1.0,0,0,0,0,,No RRR,,0
RP Das,Rajasthan Royals,LAT20 # 13508,2024,1st,4.0,3.0,Middle (3-4),4.0,Powerplay (0-6),0.0,1,0,0,0,11.41,9-12 RPO,177.0,93
RP Das,Rajasthan Royals,LAT20 # 13508,2024,1st,4.0,4.0,Middle (3-4),4.0,Powerplay (0-6),0.0,1,0,0,0,11.54,9-12 RPO,177.0,92
RP Das,Rajasthan Royals,LAT20 # 13508,2024,1st,4.0,5.0,Late (5-6),4.0,Powerplay (0-6),0.0,1,0,0,0,11.47,9-12 RPO,176.0,92
RP Das,Rajasthan Royals,LAT20 # 13508,2024,1st,4.0,6.0,Late (5-6),4.0,Powerplay (0-6),4.0,0,1,1,0,11.34,9-12 RPO,172.0,91
RP Das,Rajasthan Royals,LAT20 # 13508,2024,1st,5.0,1.0,Early (1-2),4.0,Powerplay (0-6),4.0,0,1,1,0,11.25,9-12 RPO,167.0,89
RP Das,Rajasthan Royals,LAT20 # 13508,2024,1st,5.0,2.0,Early (1-2),4.0,Powerplay (0-6),1.0,0,0,0,0,11.31,9-12 RPO,166.0,88
RP Das,Rajasthan Royals,LAT20 # 13508,2024,1st,5.0,6.0,Late (5-6),4.0,Powerplay (0-6),6.0,0,1,0,1,10.72,9-12 RPO,152.0,85
RP Das,Rajasthan Royals,LAT20 # 13508,2024,1st,6.0,2.0,Early (1-2),4.0,Powerplay (0-6),2.0,0,0,0,0,10.6,9-12 RPO,145.0,82
RP Das,Rajasthan Royals,LAT20 # 13508,2024,1st,6.0,3.0,Middle (3-4),4.0,Powerplay (0-6),0.0,1,0,0,0,10.46,9-12 RPO,143.0,82
RP Das,Rajasthan Royals,LAT20 # 13508,2024,1st,6.0,6.0,Late (5-6),4.0,Powerplay (0-6),1.0,0,0,0,0,10.55,9-12 RPO,139.0,79
RP Das,Rajasthan Royals,LAT20 # 13508,2024,1st,7.0,1.0,Early (1-2),4.0,Powerplay (0-6),6.0,0,1,0,1,10.36,9-12 RPO,133.0,77
RP Das,Rajasthan Royals,LAT20 # 13508,2024,1st,7.0,2.0,Early (1-2),4.0,Powerplay (0-6),4.0,0,1,1,0,10.18,9-12 RPO,129.0,76
RP Das,Rajasthan Royals,LAT20 # 13508,2024,1st,7.0,3.0,Middle (3-4),4.0,Powerplay (0-6),1.0,0,0,0,0,10.24,9-12 RPO,128.0,75
RP Das,Rajasthan Royals,LAT20 # 13508,2024,1st,7.0,5.0,Late (5-6),4.0,Powerplay (0-6),0.0,1,0,0,0,10.43,9-12 RPO,127.0,73
Ramandeep Singh,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,19.0,3.0,Middle (3-4),19.0,Death (16-20),1.0,0,0,0,0,,No RRR,,3
SO Hetmyer,Rajasthan Royals,LAT20 # 13508,2024,1st,12.0,2.0,Early (1-2),12.0,Middle (7-15),0.0,1,0,0,0,13.43,12-15 RPO,103.0,46
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,1.0,1.0,Early (1-2),1.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,113
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,1.0,3.0,Middle (3-4),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,111
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,1.0,4.0,Middle (3-4),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,110
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,1.0,5.0,Late (5-6),1.0,Powerplay (0-6),4.0,0,1,1,0,,No RRR,,109
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,1.0,6.0,Late (5-6),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,108
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,2.0,3.0,Middle (3-4),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,105
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,2.0,4.0,Middle (3-4),1.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,104
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,3.0,1.0,Early (1-2),1.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,101
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,3.0,5.0,Late (5-6),1.0,Powerplay (0-6),4.0,0,1,1,0,,No RRR,,97
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,3.0,6.0,Late (5-6),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,96
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,4.0,3.0,Middle (3-4),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,93
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,4.0,4.0,Middle (3-4),1.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,92
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,5.0,1.0,Early (1-2),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,89
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,5.0,2.0,Early (1-2),1.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,88
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,5.0,5.0,Late (5-6),1.0,Powerplay (0-6),6.0,0,1,0,1,,No RRR,,85
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,5.0,6.0,Late (5-6),1.0,Powerplay (0-6),4.0,0,1,1,0,,No RRR,,84
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,6.0,3.0,Middle (3-4),1.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,81
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,6.0,6.0,Late (5-6),1.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,78
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,7.0,1.0,Early (1-2),1.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,77
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,7.0,3.0,Middle (3-4),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,75
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,7.0,4.0,Middle (3-4),1.0,Powerplay (0-6),4.0,0,1,1,0,,No RRR,,74
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,7.0,5.0,Late (5-6),1.0,Powerplay (0-6),4.0,0,1,1,0,,No RRR,,73
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,7.0,6.0,Late (5-6),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,72
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,8.0,3.0,Middle (3-4),1.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,69
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,8.0,5.0,Late (5-6),1.0,Powerplay (0-6),2.0,0,0,0,0,,No RRR,,67
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,8.0,6.0,Late (5-6),1.0,Powerplay (0-6),6.0,0,1,0,1,,No RRR,,66
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,9.0,2.0,Early (1-2),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,64
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,9.0,3.0,Middle (3-4),1.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,63
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,9.0,5.0,Late (5-6),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,62
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,9.0,6.0,Late (5-6),1.0,Powerplay (0-6),6.0,0,1,0,1,,No RRR,,61
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,10.0,1.0,Early (1-2),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,60
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,10.0,2.0,Early (1-2),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,59
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,10.0,3.0,Middle (3-4),1.0,Powerplay (0-6),4.0,0,1,1,0,,No RRR,,58
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,10.0,4.0,Middle (3-4),1.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,57
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,11.0,1.0,Early (1-2),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,54
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,11.0,2.0,Early (1-2),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,53
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,11.0,3.0,Middle (3-4),1.0,Powerplay (0-6),6.0,0,1,0,1,,No RRR,,52
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,11.0,4.0,Middle (3-4),1.0,Powerplay (0-6),4.0,0,1,1,0,,No RRR,,51
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,11.0,5.0,Late (5-6),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,50
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,11.0,6.0,Late (5-6),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,49
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,12.0,2.0,Early (1-2),1.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,46
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,13.0,1.0,Early (1-2),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,42
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,13.0,2.0,Early (1-2),1.0,Powerplay (0-6),2.0,0,0,0,0,,No RRR,,41
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,13.0,3.0,Middle (3-4),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,41
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,13.0,4.0,Middle (3-4),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,41
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,13.0,5.0,Late (5-6),1.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,40
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,14.0,5.0,Late (5-6),1.0,Powerplay (0-6),4.0,0,1,1,0,,No RRR,,32
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,14.0,6.0,Late (5-6),1.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,31
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,15.0,1.0,Early (1-2),1.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,29
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,15.0,3.0,Middle (3-4),1.0,Powerplay (0-6),6.0,0,1,0,1,,No RRR,,27
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,15.0,4.0,Middle (3-4),1.0,Powerplay (0-6),4.0,0,1,1,0,,No RRR,,26
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,15.0,5.0,Late (5-6),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,26
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,15.0,6.0,Late (5-6),1.0,Powerplay (0-6),6.0,0,1,0,1,,No RRR,,25
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,16.0,3.0,Middle (3-4),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,22
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,16.0,4.0,Middle (3-4),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,21
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,16.0,5.0,Late (5-6),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,20
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,16.0,6.0,Late (5-6),1.0,Powerplay (0-6),4.0,0,1,1,0,,No RRR,,19
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,17.0,1.0,Early (1-2),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,17
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,17.0,2.0,Early (1-2),1.0,Powerplay (0-6),4.0,0,1,1,0,,No RRR,,16
SP Narine,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,17.0,3.0,Middle (3-4),1.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,15
SS Iyer,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,10.0,6.0,Late (5-6),10.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,55
SS Iyer,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,12.0,1.0,Early (1-2),10.0,Middle (7-15),1.0,0,0,0,0,,No RRR,,47
SS Iyer,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,12.0,3.0,Middle (3-4),10.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,45
SS Iyer,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,12.0,4.0,Middle (3-4),10.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,44
SS Iyer,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,12.0,5.0,Late (5-6),10.0,Middle (7-15),6.0,0,1,0,1,,No RRR,,43
SS Iyer,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,12.0,6.0,Late (5-6),10.0,Middle (7-15),0.0,1,0,0,0,,No RRR,,42
SV Samson,Rajasthan Royals,LAT20 # 13508,2024,1st,1.0,6.0,Late (5-6),1.0,Powerplay (0-6),1.0,0,0,0,0,11.16,9-12 RPO,201.0,108
SV Samson,Rajasthan Royals,LAT20 # 13508,2024,1st,2.0,1.0,Early (1-2),1.0,Powerplay (0-6),1.0,0,0,0,0,11.21,9-12 RPO,200.0,107
SV Samson,Rajasthan Royals,LAT20 # 13508,2024,1st,3.0,1.0,Early (1-2),1.0,Powerplay (0-6),4.0,0,1,1,0,10.93,9-12 RPO,184.0,101
SV Samson,Rajasthan Royals,LAT20 # 13508,2024,1st,3.0,2.0,Early (1-2),1.0,Powerplay (0-6),4.0,0,1,1,0,10.8,9-12 RPO,180.0,100
SV Samson,Rajasthan Royals,LAT20 # 13508,2024,1st,3.0,3.0,Middle (3-4),1.0,Powerplay (0-6),1.0,0,0,0,0,10.84,9-12 RPO,179.0,99
SV Samson,Rajasthan Royals,LAT20 # 13508,2024,1st,3.0,6.0,Late (5-6),1.0,Powerplay (0-6),0.0,1,0,0,0,11.12,9-12 RPO,178.0,96
SV Samson,Rajasthan Royals,LAT20 # 13508,2024,1st,4.0,2.0,Early (1-2),1.0,Powerplay (0-6),0.0,1,0,0,0,11.29,9-12 RPO,177.0,94
TA Boult,Rajasthan Royals,LAT20 # 13508,2024,1st,16.0,6.0,Late (5-6),16.0,Death (16-20),0.0,1,0,0,0,15.33,15+ RPO,46.0,18
VR Iyer,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,17.0,4.0,Middle (3-4),17.0,Death (16-20),2.0,0,0,0,0,,No RRR,,14
VR Iyer,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,17.0,5.0,Late (5-6),17.0,Death (16-20),1.0,0,0,0,0,,No RRR,,13
VR Iyer,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,18.0,1.0,Early (1-2),17.0,Death (16-20),1.0,0,0,0,0,,No RRR,,11
VR Iyer,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,18.0,5.0,Late (5-6),17.0,Death (16-20),0.0,1,0,0,0,,No RRR,,7
VR Iyer,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,18.0,6.0,Late (5-6),17.0,Death (16-20),4.0,0,1,1,0,,No RRR,,6
VR Iyer,Kolkata Knight Riders,LAT20 # 13508,2024,2nd,19.0,2.0,Early (1-2),17.0,Death (16-20),0.0,1,0,0,0,,No RRR,,4
YB Jaiswal,Rajasthan Royals,LAT20 # 13508,2024,1st,0.0,1.0,Early (1-2),0.0,Powerplay (0-6),0.0,1,0,0,0,11.15,9-12 RPO,223.0,120
YB Jaiswal,Rajasthan Royals,LAT20 # 13508,2024,1st,0.0,2.0,Early (1-2),0.0,Powerplay (0-6),1.0,0,0,0,0,11.19,9-12 RPO,222.0,119
YB Jaiswal,Rajasthan Royals,LAT20 # 13508,2024,1st,0.0,4.0,Middle (3-4),0.0,Powerplay (0-6),0.0,1,0,0,0,11.33,9-12 RPO,221.0,117
YB Jaiswal,Rajasthan Royals,LAT20 # 13508,2024,1st,0.0,5.0,Late (5-6),0.0,Powerplay (0-6),4.0,0,1,1,0,11.22,9-12 RPO,217.0,116
YB Jaiswal,Rajasthan Royals,LAT20 # 13508,2024,1st,0.0,6.0,Late (5-6),0.0,Powerplay (0-6),0.0,1,0,0,0,11.32,9-12 RPO,217.0,115
YB Jaiswal,Rajasthan Royals,LAT20 # 13508,2024,1st,1.0,2.0,Early (1-2),0.0,Powerplay (0-6),0.0,1,0,0,0,11.35,9-12 RPO,212.0,112
YB Jaiswal,Rajasthan Royals,LAT20 # 13508,2024,1st,1.0,3.0,Middle (3-4),0.0,Powerplay (0-6),6.0,0,1,0,1,11.13,9-12 RPO,206.0,111
YB Jaiswal,Rajasthan Royals,LAT20 # 13508,2024,1st,1.0,4.0,Middle (3-4),0.0,Powerplay (0-6),4.0,0,1,1,0,11.01,9-12 RPO,202.0,110
YB Jaiswal,Rajasthan Royals,LAT20 # 13508,2024,1st,1.0,5.0,Late (5-6),0.0,Powerplay (0-6),0.0,1,0,0,0,11.11,9-12 RPO,202.0,109
A Manohar,Gujarat Titans,LAT20 # 13514,2024,2nd,5.0,1.0,Early (1-2),5.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,89
A Manohar,Gujarat Titans,LAT20 # 13514,2024,2nd,5.0,2.0,Early (1-2),5.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,88
A Manohar,Gujarat Titans,LAT20 # 13514,2024,2nd,5.0,3.0,Middle (3-4),5.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,87
A Manohar,Gujarat Titans,LAT20 # 13514,2024,2nd,5.0,4.0,Middle (3-4),5.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,86
A Manohar,Gujarat Titans,LAT20 # 13514,2024,2nd,5.0,5.0,Late (5-6),5.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,85
A Manohar,Gujarat Titans,LAT20 # 13514,2024,2nd,5.0,6.0,Late (5-6),5.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,84
A Manohar,Gujarat Titans,LAT20 # 13514,2024,2nd,6.0,6.0,Late (5-6),5.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,80
A Manohar,Gujarat Titans,LAT20 # 13514,2024,2nd,7.0,2.0,Early (1-2),5.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,76
A Manohar,Gujarat Titans,LAT20 # 13514,2024,2nd,7.0,4.0,Middle (3-4),5.0,Powerplay (0-6),1.0,0,0,0,0,,No RRR,,74
A Manohar,Gujarat Titans,LAT20 # 13514,2024,2nd,8.0,1.0,Early (1-2),5.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,71
A Manohar,Gujarat Titans,LAT20 # 13514,2024,2nd,8.0,2.0,Early (1-2),5.0,Powerplay (0-6),4.0,0,1,1,0,,No RRR,,70
A Manohar,Gujarat Titans,LAT20 # 13514,2024,2nd,8.0,3.0,Middle (3-4),5.0,Powerplay (0-6),0.0,1,0,0,0,,No RRR,,69
A Porel,Delhi Capitals,LAT20 # 13514,2024,1st,3.0,1.0,Early (1-2),3.0,Powerplay (0-6),1.0,0,0,0,0,3.44,0-6 RPO,58.0,101
